318894 241    318894    4    0   700    800   1050    977    628
320084 242    320084   12    0   600      0      0      8    620
321892 243    321892    4    0  1950    375      0   2989   1759
323662 244    323662   20    0  2000    425      0   6169   1847
325389 245    325389    0    0  1350    300      0   1170   1411
326598 246    326598    0    0   700     50      0   2540    595
328382 247    328382    8    0  2600    625      0   1805    930
330160 248    330160    2    0  1400   1050      0   4010   1342
331684 249    331684    0    0  1200    425      0   1575    385
333477 250    333477    7    0  2100    250      0   4253    578
334024 251    334024   15    0   800   1000    900    210    110
334875 252    334875    2    0   650    800      0    111    424
336021 253    336021   12    0   600      0      0      6    596
337812 254    337812    0    0  1200    750      0   4313   1180
339072 255    339072    0    0   900    450      0    768    670
340858 256    340858    0    0   900    250      0   2127   1413
342647 257    342647    2    0  1250    425      0   5592    457
344433 258    344433    0    0  1750    950      0   2885   1238
345737 259    345737    0    0   950    700      0     53    558
347518 260    347518    7    0  2050    450      0   1720   2560
348731 261    348731   15    0  1350    450      0      8    352
350522 262    350522    1    0  2100   1550      0    736   1875
351660 263    351660    0    0   650    450      0    130    573
353461 264    353461    0    0   950    550      0   1805   2806
354863 265    354863    0    0  1200      0      0   4739    434
356120 266    356120    0    0  1100    650      0    700    471
357582 267    357582    0    0  1500    800      0    828   1448
359371 268    359371    0    0  1200   1100    400   3513   1824
361056 269    361056    0    0  1250    100      0    689   1440
361545 270    361545   15    0   800   1000    825     13     82
362758 271    362758    0    0   900    250      0    907    532
364546 272    364546    1    0  1300    100      0   2592   3149
366330 273    366330   11    0  2050    800      0   1248    585
367616 274    367616    0    0   900      0      0   2007    538
369402 275    369402    6    0  2250   1425      0   1179   3027
370728 276    370728    0    0   800    325      0   3274    688
372076 277    372076   27    0  1550   1200   1125   3205    574
373523 278    373523    0    0   950    150      0   2770    863
375313 279    375313    6    0  2450   2100      0    936   5285
376480 280    376480    0    0  1200    150      0   2679    556
377740 281    377740    1    0  1000    100      0   2886    519
379535 282    379535    8    0  2350   1600    400   3911   4859
381321 283    381321    8    0  1650    400      0    576    283
383115 284    383115    6    0  1650   1150      0   1975   1619
384866 285    384866   13    0  1450    300      0   1335   1020
386492 286    386492    0    0  1300    200      0   4452    833
386848 287    386848   15    0   750    800    725     25      5
387985 288    387985    0    0   800    450      0     86    523
389781 289    389781    2    0  2300    775      0   2948    232
391579 290    391579    7    0  2550   1375      0     36   2518
393372 291    393372    0    0  1400   1850      0   1522   1465
394184 292    394184   11    0  1000    750    725   1063    290
395505 293    395505    0    0   900    150      0   2020    585
396788 294    396788    1    0  1500      0      0   2901    360
398585 295    398585    0    0  1750    850      0   2098   2754
400379 296    400379    0    0  1700    200      0   1920   1708
402145 297    402145    0    0  1300    450      0   3099   1275
402598 298    402598   15    0   750   1000    825      0      8
403846 299    403846    0    0   750    375      0   2144    603
404998 300    404998    0    0   750    200      0   1569    547
406775 301    406775    6    0  2350   1250      0   2864   2857
408563 302    408563    0    0  1150    200      0   2968   3373
410199 303    410199    0    0  1500    550      0    820   1795
411992 304    411992    3    0  1300    150      0   3786   3380
